Date,AAPL,MSFT,AMZN,TSLA,GOOGL,FB,NVDA,JPM,JNJ,HD,UNH,WMT,BAC,PG,V,MA,ADBE,PFE,NFLX,DIS,CSCO,ORCL,CRM,AVGO,KO,CSCO,COST,TMO,ACN,ABT,PEP,CVX,DHR,LLY,PYPL,ABBV,CMCSA,INTC,NKE,VZ,QCOM,WFC,MCD,INTU,MRK,TXN,LIN,MS,AMD,NEE,T,LOW,C,HON,UNP,TMUS,SCHW,MDT,PM,UPS,AMAT,BLK,GS,SBUX,AXP,FDX,BA,BMY,CVS,IBM,SPGI,NOW,AMT,AMGN,ISRG,PLD,MRNA,TGT,CAT,CHTR,GE,GM,DE,LRCX,ZTS,MMM,ADI,ANTM,ADP,COP,F,LMT,MU,SYK,BKNG,EL,GILD,MMC,MDLZ,PNC
26/01/2018,42.8775,94.06,1402.05,68.57,1187.56,190,60.8325,116.32,145.33,207.23,248.47,108.39,32.2,87.73,126.32,170.34,201.3,36.9795,274.6001,112.19,52.75,89,113.7,250.79,48.53,42.56,198.91,219.78,162.55,63.42,121.76,131.19,103.8,87.08,85.45,123.21,42.8,50.08,68.04,54.72,68.53,65.93,178.36,170.44,59.1567,113.69,165.69,57.6,12.95,39.4225,37.82,107.4,80.08,157.9721,134.23,65.28,54.27,87.12,110.19,132.72,57.12,586.8,268.1399,57.99,99.63,268.8501,343.22,64.25,82.01,159.8372,183.8,149.74,145.13,196.01,146.7466,64.39,,76.95,167.06,377,124.0397,43.49,171.49,202.57,80.09,258.6299,93.84,258.1899,122.33,60.39,11.65,344.8999,43.67,168.91,1950.48,137.71,85.46,85.72,44.42,158.66
29/01/2018,41.99,93.92,1417.68,69.906,1186.48,185.98,61.7125,116.2,143.68,204.92,247.41,109.55,32.28,86.86,124.84,168.55,198.23,36.989,284.5901,111.54,51.94,88.01,113.3,245.47,47.7,42.85,198.32,218.81,161.19,63.31,119.67,128.48,103.69,87.6,84.31,122.31,41.98,49.98,67.58,54.13,67.32,65.82,177.77,169.21,58.7658,112.65,162.83,57.45,13.32,38.92,37.26,106.84,79.96,154.6019,136.05,64.6,54.05,86.72,108.61,130.64,55.33,574.4199,272.48,57.02,99.41,267.6899,340.8201,64.43,83.63,159.3214,181.04,147.09,144.33,198,145.4466,63.39,,76.8,162.58,374.5,125.1932,43.02,169.18,195.97,79.18,256.01,93.78,257.02,120.76,59.66,11.12,351.4199,43.29,168.75,1929.23,136.6,88.8,84.71,44.54,159.21
30/01/2018,41.7425,92.74,1437.82,69.164,1177.37,187.12,60.68,115.11,142.43,201.81,236.65,107.73,31.88,86.95,123.55,167.19,196.9,35.8325,278.8,110.11,50.96,86.78,112.23,240.98,47.41,42.25,197.91,214.62,159.7,62.44,119.89,125.23,101.6,86.09,83.78,115.88,42.34,48.79,67.33,53.9,66.99,65.28,172.48,168.5,57.8313,109.89,160.72,56.6,12.87,38.775,37.44,105.18,78.62,152.2082,135.36,64.76,53.2,85.96,107.94,128.11,53.38,562.29,268.9399,57.19,98.71,261.46,337.71,63.96,80.19,156.284,180.34,146.59,145.15,191.27,142.6133,62.9,,75.1,163.76,376.5701,122.6555,42.7,168.51,191.08,78.35,251.54,91.55,243.44,120.81,58.46,11.06,350.3899,41.67,168.45,1921.53,136.63,87.29,83.74,44.34,157.9
31/01/2018,41.8575,95.01,1450.89,70.862,1182.22,186.89,61.45,115.67,138.19,200.9,236.78,106.6,32,86.34,124.23,169,199.76,35.112,270.3,108.67,51.59,87.3,113.91,248.03,47.59,41.54,194.87,224.11,160.7,62.16,120.3,125.35,101.28,81.45,85.32,112.22,42.53,48.14,68.22,54.07,68.25,65.78,171.14,167.9,56.4964,109.67,161.49,56.55,13.74,39.605,37.45,104.73,78.48,152.8784,133.5,65.1,53.34,85.89,107.23,127.32,53.63,561.8,267.8899,56.81,99.4,262.48,354.3701,62.6,78.69,156.3604,181.1,148.87,147.7,186.05,143.8899,65.11,,75.22,162.78,377.25,124.3472,42.41,166.42,191.52,76.73,250.5,91.88,247.85,123.63,58.81,10.97,354.8501,43.72,164.38,1912.05,134.96,83.8,83.52,44.4,158.02
01/02/2018,41.945,94.26,1390,69.8499,1181.59,193.09,60.125,116.87,140.02,199.9,235.22,105.52,32.5,85.85,125.72,172.93,199.38,34.913,265.0701,110.49,51.63,89.07,112.74,238.79,47.45,41.7,193.47,222.36,160.46,62.18,120.3,125.57,101.86,82.41,78.4,116.34,41.89,47.65,67.65,54.3,66.8,65.51,171.9,165.65,57.078,110.08,159.83,57.45,13.25,39.085,39.16,103.86,79.2,152.8593,132.38,63.79,54.91,84.98,105.17,119.51,53.28,565.1899,272.23,56,100,261.8301,356.9399,62.8,78.79,155.1187,182,152.81,147.06,185.56,141.9733,63.72,,74.97,162.24,371.1799,123.1938,42.43,167.85,189.11,77.82,247.94,91.65,243.93,120.42,59.35,10.92,357.3799,42.49,164.78,1903.69,134.56,83.49,85.05,45.87,159.15
02/02/2018,40.125,91.78,1429.95,68.75,1119.2,190.28,58.38,114.28,137.68,193.97,231.88,104.48,31.95,84.25,120.91,170.55,195.64,34.7044,267.4299,108.7,50.13,84.53,110.78,235.48,46.73,40.93,190.99,217.69,156.9,61.69,118.67,118.58,102.18,81.18,76.57,115.17,41.11,46.15,67.22,52.98,66.07,64.07,169.38,163.42,55.8385,107.66,155.05,55.48,12.45,38.98,38.07,101.5,77.02,149.9869,129.36,63.59,53.34,84.45,103.44,116.47,50.68,548.3201,260.04,55.77,96.68,255.87,348.9099,63.48,76.45,151.8998,177.33,149.76,145.22,187.01,138.9866,63.83,,72.95,157.49,387.5,120.2716,41,164.96,179.06,76.78,245.17,89.11,239.18,118.57,57.72,10.71,352.6599,40.82,162.25,1859.1,134.39,81.73,84.69,45.5,157.97
05/02/2018,39.1225,88,1390,66.6259,1062.39,181.26,53.425,108.8,130.39,183.11,220.02,100.09,30.26,81.06,116.27,164.59,190.27,32.8654,254.26,104.7,48.09,79.72,107.65,228.1,44.89,38.78,182.77,208.31,151.83,58.73,114.46,112.62,96.7,77.49,74.705,109.51,39.2,44.52,64.39,50.5,61.73,58.16,163.85,157.65,53.7788,104.21,150.32,52.55,11.57,38.5725,36.63,97.58,73.27,143.7825,124.14,61.54,51.29,81.42,98.69,113.3,48.31,524.97,249.11,54.69,92.01,248.5,328.8799,60.96,73.32,145.6912,166.36,147.39,142.04,174.75,133.0033,61.21,,70.77,151.08,372.5701,114.6579,39.54,157.02,170.35,73.83,231.44,85.4,230.45,114.07,55.94,10.24,336.46,39.4,154.4,1825.93,134.3,78.37,82.52,43.94,150.32
06/02/2018,40.7575,91.33,1442.84,66.794,1084.43,185.31,56.395,112.11,131.83,191.04,225.18,100.9,31.2,82.38,119.97,169.28,194.47,33.4436,265.72,106.17,49.4,78.35,109.57,240.38,44.67,40.17,185.01,209.48,154.69,58.86,113.56,117.18,97.05,77.99,75.68,111.2,39.67,44.91,65.22,50.83,64.4,57.28,165.18,160.87,52.8825,105.87,155.31,54.33,11.65,37.39,36.83,100.22,74.82,144.9602,131.15,60.85,52.86,81.67,100.33,112.71,50.25,535.22,258.7,55.61,94.18,250.18,340.9099,60.9,74.02,148.3752,179.96,149.02,140.17,176.65,136.11,60.74,,72.71,156.41,369.75,117.4263,41.86,161.88,178.34,73.27,233.63,88.54,234.83,112.95,55.94,10.76,337.5901,43.88,154.14,1858.66,137.22,80.38,82.24,44.55,154.29
07/02/2018,39.885,89.61,1416.78,69,1055.41,180.18,57.2,112.87,131.42,191.29,225.82,102.85,31.25,81.84,119.65,168.73,192.34,33.1593,264.5601,104.76,48.87,76.94,110.05,237.38,44.56,40.34,183.19,207.55,155.15,58.67,113.5,115.29,95.25,76.72,75.59,113.62,40.15,45.2,65.63,51.01,65.04,57.54,165.71,161.29,53.283,101.98,150.01,54.55,11.6,37.0225,36.93,99.92,74.99,144.7591,128.96,62.06,52.03,81.35,98.88,111.91,48.69,532.26,257.1001,54.46,93.61,251.15,348.1201,62.63,74.35,146.9521,182.69,153.17,140,177.47,133.1766,60.04,,73.25,154.34,363.55,117.2725,42.39,161.44,171.63,73.86,233.19,85.35,238.44,113.56,55.63,10.76,345.4299,42.01,153.67,1882.68,134.71,82.76,82.16,44.05,155
08/02/2018,38.7875,85.01,1350.5,63.046,1007.71,171.58,54.38,107.88,126.36,181.22,216.46,100.02,29.74,80.22,113.86,160.62,185.16,31.8795,250.1,101.35,46.84,76.07,104.03,229.57,43.1,38.77,178.61,198.73,150.51,56.27,110.15,112.3,92.16,74.21,72.32,108.48,38.19,42.75,62.49,49.04,62.42,55.4,158.97,152.75,52.1865,97.66,144.07,51.79,11.22,36.3225,35.57,95.01,71.87,139.8091,124.86,58.88,48.9,78.38,100.39,109.28,45.75,509.3799,246.35,53.77,88.34,239.27,329.6599,62.69,70.55,140.9727,173.31,140.1,133.57,173.12,127.29,58.33,,71.11,145.99,348.6499,111.1205,40.75,153.66,162.23,71.51,222.89,82.68,230.57,108.25,53.24,10.43,334.3,40,148.01,1806.06,131.46,78.22,79.31,42.68,149.38
09/02/2018,39.1025,88.18,1339.6,62.0839,1046.27,176.11,58.02,110.04,129.53,184.12,220.96,99.37,30.33,79.92,116.32,165.2,187.99,32.3819,249.47,103.09,47.73,75.78,106.98,235.5,43.13,39.53,180.72,200.18,153.84,57.17,111.18,113.5,94.46,76.23,74.75,111.3,38.57,43.95,65.49,49.88,63.99,56.13,160.8,157.06,52.3199,100.49,149.48,52.14,11.31,37.025,36.05,97.17,73.68,141.6091,127.28,59.2,50.12,79.48,99.94,106.39,48.08,521.51,249.3,54.58,91.72,235.32,332.8301,62.7,69.39,142.8066,177.5,145.16,136.05,173.46,130.9699,60.32,,72.45,149.21,349.4299,114.8885,41.46,154.93,165.87,72.35,225.21,83.93,231.71,111.43,52.02,10.53,341.4199,40.41,151.22,1765,134.75,79.32,80.43,42.14,151.71
12/02/2018,40.6775,89.13,1386.23,63.146,1054.56,176.41,57.0075,111.74,130.27,184.06,225.69,99.55,31.12,81.33,118.47,168.19,192.15,32.8559,257.95,103.39,48.15,76.42,108.55,244.4,43.97,40.6,181.06,204.51,154.95,57.41,111.93,113.98,95.41,76.25,75.28,111.93,38.54,44.83,65.98,50.11,65.66,56.5,163.9,159.38,52.8539,101.94,153.75,53.43,11.68,37.5,36.37,97.78,74.76,143.1123,128.64,58.12,50.94,80.24,102.4,106.31,49.5,525.3799,253.16,55.38,94.7,239.93,343.8,63.16,69.87,144.6119,180.36,147.24,136.23,174.87,132.8366,60.15,,71.88,152.29,357.8799,113.9658,42,159.21,172.95,73.19,229.19,85.05,232.77,111.65,53.41,10.7,345.8101,42.19,153.66,1790,137.03,80.14,81.04,42.53,152.28
13/02/2018,41.085,89.83,1414.51,64.7319,1054.14,173.15,58.1575,112.43,129.96,183.72,226.64,100.98,31.18,81.5,118.35,170.12,193.48,33.1213,258.27,104.12,48.49,76.3,107.69,245.86,44.19,41.23,184.15,203.5,156.84,57.64,112.14,113.29,94.98,76.21,74.97,111.86,38.96,44.46,65.87,50.08,65.7,58,162.4,159.36,52.3486,100.98,153.83,53.39,11.78,37.7675,36.6,96.06,75.18,142.1836,128.3,57.69,51.15,80.22,103.05,107.56,49.55,521.27,255.53,55.67,94.56,240.32,343.1599,63.87,70.11,143.991,181.94,147.55,136.31,175.94,133.9999,61.16,,73.88,153.97,355.6799,112.8123,41.4,161.3,172.56,73.24,231.36,84.34,233.45,111.82,53.32,10.59,350.23,42.63,154.56,1797.86,137.5,80.79,81.28,42.8,153.29
14/02/2018,41.8425,90.81,1451.05,64.462,1072.7,179.52,60.355,115.03,129.67,184.69,228.78,101.7,32,80.68,120.83,172.52,197.13,33.3583,266,104.6,49.45,76.46,109.02,247.66,44.1,42.09,187.35,208.31,159.79,58.28,109.11,113.63,96.1,77.03,77.27,113.08,39.43,45.38,67.96,49.51,66.59,59.55,159.99,163.9,52.3486,102.68,155.07,55.05,12.2,37.52,36.41,96.93,76.71,143.9836,133.19,58.62,52.4,81.86,102.54,106.6,51.96,539.9399,262.5801,55.99,96.23,240.82,344.8501,65.35,69.79,147.8212,186.03,147.74,135.48,179.52,136.6299,60.54,,75.35,158.06,358.9399,114.581,41.81,163.28,183.01,74.46,232,85.13,235.02,112.71,55.51,10.74,354.6599,43.45,156.24,1818.41,139.73,81.82,82.26,42.96,158.27
15/02/2018,43.2475,92.66,1461.76,66.813,1091.36,179.96,61.625,115.51,131.23,185.27,226.02,103.23,32.21,82.41,122.28,174.69,202.97,33.8513,280.27,105.18,50.64,76.21,113.12,251.83,44.78,44.08,191.48,210.72,161.06,59.5,110.97,112.53,97.47,78.02,78.295,114.9,40.08,45.92,68.29,49.74,65.28,60.02,160.78,169.31,53.3879,104.57,155.8,55.4,12.19,38.6075,37,96.51,77.08,146.8943,133.89,60.44,52.33,82.94,103.69,108.31,53.99,540.6499,267.6799,56.58,96.56,245.03,356.46,68.98,70.49,149.0152,188.92,152.54,136.22,183.6,139.5199,61.41,,76.04,159.98,363.6699,114.1965,41.85,166.81,185.71,78.5,234.87,85.4,232.06,115.51,54.54,10.76,361,43.5,158.54,1870.25,139.63,81.55,82.44,44.08,159.86
16/02/2018,43.1075,92,1448.69,67.0979,1095.5,177.36,60.96,114.68,133.15,186.97,229.37,104.78,31.97,82.6,121.85,175.65,201.56,34.3726,278.52,106.53,50.71,76.54,112.86,248.89,44.98,44.33,191.56,210.61,162.66,60.17,111.06,112.14,97.54,78.97,78.37,118.6,39.79,45.56,68.3,50.15,64.85,59.95,157.79,171.69,53.674,104.47,153.61,55.14,11.82,39.0125,37.14,96.31,76.82,147.4784,134.27,60.06,52.17,83.31,104.31,106.4,55.03,541.1001,267.6201,56.48,96.79,244.19,355.04,68.96,71.9,149.1776,189.28,154.03,140.02,183.55,138.6599,61.98,,75.7,156.29,365.6599,115.7345,41.09,169.44,187.91,79.73,236.67,86.09,235.02,116.18,54.65,10.61,360.53,44.21,159.87,1885,141.04,80.7,82.76,44.14,159.08
19/02/2018,43.1075,92,1448.69,67.0979,1095.5,177.36,60.96,114.68,133.15,186.97,229.37,104.78,31.97,82.6,121.85,175.65,201.56,34.3726,278.52,106.53,50.71,76.54,112.86,248.89,44.98,44.33,191.56,210.61,162.66,60.17,111.06,112.14,97.54,78.97,78.37,118.6,39.79,45.56,68.3,50.15,64.85,59.95,157.79,171.69,53.674,104.47,153.61,55.14,11.82,39.0125,37.14,96.31,76.82,147.4784,134.27,60.06,52.17,83.31,104.31,106.4,55.03,541.1001,267.6201,56.48,96.79,244.19,355.04,68.96,71.9,149.1776,189.28,154.03,140.02,183.55,138.6599,61.98,,75.7,156.29,365.6599,115.7345,41.09,169.44,187.91,79.73,236.67,86.09,235.02,116.18,54.65,10.61,360.53,44.21,159.87,1885,141.04,80.7,82.76,44.14,159.08
20/02/2018,42.9625,92.72,1468.35,66.954,1103.59,176.01,62.27,114.71,130.87,186.71,226.66,94.11,31.93,81.34,122.01,175.35,202.98,34.1356,278.55,105.98,49.89,75.75,114.35,249.62,43.99,44.06,188.12,207.84,161.44,59.12,109.48,110.98,96.85,77.55,77.06,117.98,39.47,46.32,67.49,48.92,63.99,59.95,157.16,173.57,52.4248,105.29,153.6,55.06,12.02,38.4525,36.77,95.65,76.46,147.7751,130.23,60.51,52.34,81.61,102.85,104.71,56.66,542.6001,264.8899,55.97,97.19,240.98,353.3501,67.35,70.66,148.2033,187.9,156.76,139.24,182.98,140.5866,61.23,,72.86,155.56,358.77,113.3506,40.77,164.77,193.44,80.35,235.07,88.41,232.22,115.41,54.84,10.63,358.6899,44.9,158.74,1894.62,139.35,80.94,83.51,43.76,159.13
21/02/2018,42.7675,91.49,1482.92,66.66,1113.75,177.91,60.3775,115.19,129.91,183.06,225.13,91.52,31.87,80.24,120.43,172.32,202.09,33.8987,281.04,105.05,49.43,74.89,114.48,248.62,43.34,43.31,185.75,209.79,160.46,58.99,108,109.06,97.35,77.55,76.51,117.91,39.01,45.94,67.05,47.96,63.4,59.73,158.64,173.32,52.0148,103.66,152.74,55.1,11.72,37.94,36.31,95.34,77,147.4975,132.5,59.42,52.3,80.72,103.72,104.7,56.13,543.5601,263.3999,56.1,97.5,243.3,352.3701,66.53,68.76,147.0571,187.58,157.58,137.44,182.43,138.8533,59.91,,72.96,155.23,360.97,111.4281,40.56,162.09,189.23,80.5,232.18,88.41,232.03,116.1,53.75,10.6,357.0601,44.54,157.88,1880.68,139.82,80.69,82.76,43.62,161.28
22/02/2018,43.125,91.73,1485.34,69.234,1109.9,178.99,60.5375,114.98,129.91,185.47,227.09,92.77,31.69,80.84,120.38,172.95,202.61,33.8797,278.1399,105.24,49.59,75.86,113,249.35,43.52,42.94,186.59,209.13,160.32,58.99,109.26,109.89,97.36,77.19,77.7,117.56,38.8,45.8,67.13,47.87,62.18,58.81,160.66,172.1,52.0339,103.93,153.67,54.86,11.84,38.0775,36.47,96.89,76.27,146.789,133.6,58.73,52.03,80.41,102.98,105.08,56.07,539.53,261.4299,55.4,97.35,245.43,355.9199,65.94,68,146.3121,187.85,156.05,138.98,182.45,139.9299,59.94,,75.03,158.86,356.75,112.4277,40.91,164.16,188.36,80.76,236,88.56,233.68,115.43,54.91,10.63,355.4099,44.25,158.96,1877.14,140.15,79.4,81.9,43.51,157.6
23/02/2018,43.875,94.06,1500,70.41,1128.09,183.29,61.4825,117.31,132.02,188.35,230.16,92.89,32.03,81.05,122.93,175.76,209.74,34.3726,285.9299,107.25,50.5,77.53,114.96,253.71,44.04,44,189.81,211.71,162.95,59.71,109.68,112.59,99.33,78.75,79.69,118.75,39.5,47.73,68.16,48.29,63.32,59.17,163.06,171.78,52.3199,107.04,155.62,56.07,12.07,39.065,36.72,97.49,77.08,148.522,134.97,60.06,52.74,80.39,106.11,105.61,57.01,549.75,266.77,56.14,98.8,252.22,356.6599,67.95,68.16,148.5472,191.67,160.4,141.87,186.67,142.5033,61.26,,75.41,162.41,365.0601,111.4281,40.91,166.24,193.1,82.79,237.02,90.37,235.24,117.65,57.05,10.7,358.6899,46.53,161.7,1907.02,142.39,80.91,83.57,43.75,160.09
26/02/2018,44.7425,95.42,1521.95,71.4839,1143.7,184.93,61.645,118.77,132.07,188.46,234.06,93.12,32.42,81.63,124.59,177.87,212.15,35.1594,294.1599,109.81,51.17,78.84,116.65,252.95,44.03,45.36,192.81,214.07,164.74,60.53,110.94,114.6,100.83,80.18,79.35,121.54,39.58,49.11,69.65,49.09,66.98,59.97,163.58,172.67,53.4547,109.63,155.83,57.01,12.42,38.6625,37.46,97.51,77.65,149.8433,138.79,61.11,53.73,82.42,106.68,108.07,58.81,563.97,271.26,57.17,101.64,254.51,363.48,68.63,68.23,151.47,193.3,160.57,142.74,188.5,143.9999,61.31,,76.9,163.69,358.02,112.6585,41.54,167.46,198.43,83.3,244.14,92.36,238.22,117.9,56.59,10.89,358.7,47.98,165.77,1905.64,143.29,81.79,84.69,44.77,161.83
27/02/2018,44.5975,94.2,1511.98,70.198,1117.51,181.46,61.515,117.36,131.67,184.98,232.52,91.52,32.33,80.54,123.37,175.93,208.82,34.8845,290.6101,104.87,50.73,77.5,116.47,251.81,43.62,45.04,190.1,210.68,162.55,60.55,110.89,113.61,99.57,78.7,79.46,118.26,36.66,49.91,68.03,48.04,66.34,59.21,160.66,170.35,52.1769,108.34,154,56.72,12.53,37.92,36.87,95.79,76.38,147.373,133.74,59.94,53.8,81.24,104.08,105.69,57.64,552.77,267.9299,56.57,99.58,248.74,364.6399,67.84,68.25,149.531,193.14,163.34,140.7,185.79,143.66,60.36,,75.57,161.26,351.22,111.505,40.17,163.58,193.47,81.67,240.78,92.26,237.21,116.47,55.83,10.61,358.1699,48.58,164.12,1905.01,139.78,80.36,84.31,44.01,160.23
28/02/2018,44.53,93.77,1512.45,68.612,1103.92,178.32,60.5,115.5,129.88,182.27,226.16,90.01,32.1,78.52,122.94,175.76,209.13,34.42,291.3799,103.16,50.67,75.74,116.25,246.46,43.22,44.78,190.9,208.58,161.01,60.33,109.73,111.92,97.78,77.02,79.41,115.83,36.21,49.29,67.03,47.74,65,58.41,157.74,166.86,51.7002,108.35,149.75,56.02,12.11,38.0375,36.3,89.59,75.49,144.6825,130.25,60.61,53.02,79.89,103.55,104.41,57.59,549.4299,262.9299,57.1,97.51,246.41,362.21,66.2,67.73,148.8433,191.8,161.01,139.33,183.77,142.1499,60.68,,75.41,154.63,341.9299,108.5059,39.35,160.87,191.86,80.86,235.51,90.15,235.38,115.32,54.31,10.61,352.4399,48.81,162.16,2034.04,138.44,78.73,83.02,43.9,157.66
01/03/2018,43.75,92.85,1493.45,66.186,1071.41,175.94,58.0525,113.43,127.28,179.64,224.45,89.08,31.48,78.7,120.4,173.49,206.03,33.7754,290.3899,102.57,49.71,75.2,119.43,243.31,43.43,43.8,189.03,205.21,156.15,58.79,108.12,112.04,95.99,76.5,78.64,113.84,36.54,47.84,66.32,47.96,64.96,57.31,155.7,164.34,51.2043,106.53,147.92,54.49,11.9,38.3075,36,87.96,73.66,140.9484,128.41,61.9,52.05,78.3,104.68,106.43,57.07,535.5801,256.78,56.17,95.14,243.7,349.6899,65.69,67.15,146.9138,189.52,159.57,135.37,183.29,137.3766,60.72,,74.13,150.23,339.4099,107.8138,37.79,156.81,190.07,80.44,231.34,88.31,232.04,113.79,53.88,10.29,339.6899,47.62,159.29,2028.37,138.54,77.53,81.82,43.62,155.99
02/03/2018,44.0525,93.05,1500.25,67.024,1084.14,176.62,59.135,113.32,128.82,178.46,225.19,88.77,31.63,79.5,120.77,175.02,209.79,34.0788,301.05,102.99,50.32,75.55,121.92,250.87,43.72,44.06,189.33,206.44,157.5,59.46,109.04,111.64,96.22,77.23,78.87,115.04,36.49,48.98,65.89,48.26,64.74,57.41,148.27,168.84,51.8337,108.22,149.43,54.74,11.81,38.2125,36.35,85.34,73.68,141.8389,128.5,62.47,52.63,78.33,106.81,105.37,58.03,537.5801,258.1201,56.93,95.6,241.31,344.6699,66.17,67.46,147.5634,189.02,166.67,134,185.08,139.1299,60.22,,75.15,146.38,332.75,108.5828,37.43,153.31,194.53,81.28,230.37,89.53,233.08,113.6,54.06,10.4,341.72,49.11,160.8,2033.79,140.65,78.69,82.62,44.42,157.43
05/03/2018,44.205,93.64,1523.61,66.67,1094.76,180.4,58.9125,115.06,129.79,181.74,228.38,89.98,32.13,80.29,121.88,178.53,211.16,34.2399,315,103.41,51.29,76.27,122.5,246.98,43.89,44.52,191.48,206.76,158.85,60.37,109.43,113.15,97.58,77.7,79.07,115.66,36.78,49.75,65.05,48.71,64.01,57.59,151.03,170.18,51.8718,109.01,152.74,55.49,11.91,38.755,36.7,86.33,74.42,142.1931,130.32,62.95,53.61,79.74,107.7,105.81,57.63,545.26,263.1201,56.99,96.66,241.94,352.75,66.82,68.31,149.9131,190.37,168.3,136.81,190.13,141.4166,61.09,,75.14,151.12,346.6001,110.8898,37.74,157.54,198.7,81.89,232.81,91.14,232.04,115.66,53.99,10.58,342.3601,52.03,162.54,2072.66,141.64,77.92,83.33,45.06,158.71
06/03/2018,44.1675,93.32,1537.64,65.64,1100.9,179.78,60.54,115.16,128.22,181.64,226.18,89.06,32.11,80.02,121.06,177.53,212.01,34.0124,325.22,104.94,51.5,76.18,124.48,250.96,43.93,44.29,191.46,210.12,158.03,60.88,109.58,113.65,97.75,77.19,79.23,114.56,36.87,50.71,65.24,48.89,62.14,57.07,151.2,169.46,51.7764,109.69,153.65,56.56,11.76,38.315,36.87,87.12,74.06,142.9783,131.29,63.56,54.73,80.41,107.98,109.8,59.99,548.6599,266.9299,57.03,96.07,243.04,348.9199,65.47,67.65,148.7382,190.99,171.07,138.88,190.35,142.1666,61.6,,71.79,153.75,337.96,112.5816,37.93,158.51,207.94,81.51,233.66,91.93,232.75,115.41,54.06,10.63,339.5,53.74,162.73,2085.51,142.68,79.32,83.54,45.57,159.34
07/03/2018,43.7575,93.86,1545,66.46,1115.04,183.71,60.46,114.73,129.04,178.58,227.27,87.74,32.18,79.16,121.85,179.21,216.86,34.0598,321.1599,103.59,51.72,74.26,125.33,247.05,43.82,44.2,187.36,212.16,158.55,61.29,109.84,113.84,100.82,77.44,79.52,114.72,36.12,51.32,64.17,48.84,62.49,56.6,152.38,170.66,51.9386,108.56,155.1,56.88,12.24,38.2625,36.91,86.11,73.92,144.0123,131.11,64.56,55.43,81.13,106.89,109.21,59.42,547.4299,265.3501,57.03,95.64,241.68,347.04,66.1,67.51,151.2216,189.7,173.06,140,187.53,143.4866,61.92,,71.43,151.51,338.6699,111.5818,37.74,157.9,211.74,81.76,235.57,92.74,231.86,115.18,54.07,10.63,342.2,53.97,162.99,2122.93,143.55,79.99,83.8,43.58,159.64
08/03/2018,44.235,94.43,1551.86,65.82,1129.38,182.34,60.295,114.74,132.06,177.94,224.73,87.92,32.2,79.97,122.22,179.25,216.4,34.6001,317,104.03,52.13,74.12,126.36,246.95,44.45,44.34,185.69,211.7,158.5,61.87,112.08,113.35,101.61,78.89,79.87,117.01,36.88,50.74,65.11,49.01,61.82,56.72,154.44,171.47,52.2151,109.49,157.88,56.96,11.97,38.5775,37.11,86.16,74.11,144.7974,132.28,65.06,55.91,82.21,109,108.8,59.37,553.3899,266.3401,57.47,96.59,240.47,348.73,66.75,68.36,149.2063,192.5,172.99,142.74,187.16,144.1199,62.38,,69.75,153.59,341.1899,111.6588,37.84,161.06,212.74,82.54,236.34,92.72,228.79,116.96,53.57,10.61,341.78,55.22,163.35,2150.08,144.39,80.07,84.44,44,159.49
09/03/2018,44.995,96.54,1578.89,65.4339,1160.84,185.23,61.3325,118.04,133.8,182.16,225.43,88.72,32.72,80.29,124.51,183.24,221.11,34.8561,331.4399,104.73,52.97,74.56,127.41,253.78,44.82,45.37,188.58,217.89,161.51,63.6,112.54,117.22,103.74,79.61,80.71,119.29,37.13,52.19,66.3,49.01,63.03,58.23,157.24,177.17,52.5774,111.53,160.09,58.67,11.7,38.7025,37.05,87.28,76.11,147.6507,137.28,65.25,57.7,83.15,108.3,110.38,61.61,577.1799,270.77,58.46,99.05,247.12,354.52,67.92,69.27,152.1673,194.96,172.76,143.58,191.1,146.8199,63.69,,70.49,158.25,347.5901,114.8885,37.84,167.93,224.95,84.52,241.35,94.73,232.8,118.83,55.06,10.73,340.49,54.59,166.41,2170.61,145.05,80.72,85.87,44.27,162.45
12/03/2018,45.43,96.77,1598.39,69.102,1165.93,184.76,62.44,117.66,132.63,179.71,222.77,88.07,32.84,79.86,124.24,182.54,220.94,34.7044,321.3,105.17,52.9,75.24,126.78,262.8401,44.53,45.55,189.37,217.49,161.69,63.62,112.75,116.79,103.4,79.04,80.6,118.3,36.96,51.52,66.82,48.8,62.81,58.02,157.74,177.33,52.7872,111.63,161.11,58.91,11.52,38.5975,37.36,87.68,76.02,145.7549,136.66,64.55,57.76,83.3,107.14,108.91,60.97,571.79,273.3799,59.4,97.67,246.54,344.1899,67.45,69.01,153.0747,195.96,174.43,145.08,189.3,146.3166,63.56,,70.67,154.5,359.22,116.119,37.83,164.03,228.65,84.41,239.8,95.53,229.86,117.53,54.74,10.81,333.1001,59.37,167.89,2206.09,145.37,81.06,84.91,44.39,162.26
