;Date;MSFT;TSLA;FB;NVDA;JPM;JNJ;UNH;PG;BAC;V;MA;XOM;PFE;KO;DIS;CVX;ADBE;CSCO;PEP;ABBV;TMO;CMCSA;LLY;ABT;ORCL;WFC;INTC;NFLX;VZ;CAN;COST;CRM;MRK;DHR;PYPL;T;MCD;NKE;QCOM;MS;LIN;NEE;TXN;SCHW;C;PM;LOW;UNP;AMD;HON;INTU;UPS;CVS;MDT;BMY;IBM;AMGN;GS;SBUX;AXP;AMAT;BLK;BA;COP;PLD;AMT;CAT;TGT;MMM;LMT;MDLZ;ISRG;SYK;ADP;F;GM;LRCX;MU;GILD;PNC;USB;ADI;CB;CME;CI;CCI;MMC;CL;CSX;EL;MRNA;BDX;FISV;ATVI;FDX;FIS;AON;COF;FCX;EBAY
790;2021-03-16;-0,014576194;-0,07619306;0,009560547;;-0,565279753;-0,255025189;;;-0,267607877;-1,33431078;-2,354233478;-0,225716677;;-0,59217271;-1,236891154;-0,600196349;-0,038873054;-0,123245028;0,323654255;0,810906052;;0,066911766;-0,277200753;;;-1,155749678;0,910797435;-0,224353127;-0,019391563;;;2,316499767;0,085753503;0,221247192;-0,213187724;;-0,039669434;-0,319702981;0,339269256;;0,000940021;;-0,754356475;1,886618235;;-1,000230599;-1,388026008;-0,323547511;1,517523454;;2,080779884;0,076975534;;0,203869572;0,144624654;0,824646205;-0,00621643;-0,252447386;-0,602107587;-0,124160228;0,533574123;-0,110833613;0,709586756;-0,807846664;-1,4282974;-0,728538828;;0,277452139;-0,04260702;0,391430584;-0,064821746;0;;-0,250409062;;0,788185313;;;0,310135107;-0,258291293;1,307296076;-0,188587665;-0,160696856;-0,070372637;;-1,072775207;-0,100837343;0,393356975;;;;0,022995166;0,535294324;-0,20826997;0,154553462;0,059137602;-0,052040315;;0,436821976;-0,078430508
791;2021-03-17;-2,656507342;-0,02219943;0,385322014;;0,96015975;3,012912961;;;-1,019365895;-0,157918914;-0,657209448;0,241783393;;-0,271682688;-0,522453638;-0,695609954;0,151259197;0,372884063;0,242641835;-1,68619273;;0,560675885;0,867716342;;;2,66473114;0,144583781;-0,437032004;-3,04668076;;;0,198308978;-4,366351131;0,517082368;0,408398232;;-3,501159283;-0,053383652;1,853631678;;-0,42321491;;1,386707368;-0,645162643;;-0,204713066;0,587392618;0,767917217;-0,05287998;;-1,991512248;1,362190209;;-0,192623171;-3,507190376;1,149134765;0,283969064;0,219961279;-1,675844854;-0,786301415;-0,393100018;-0,133625214;-2,334167692;1,824538926;-1,918012926;-2,063530755;;-0,363822221;-0,441498722;0,049719873;2,993282337;-6,33845E-12;;3,212724463;;0,369415033;;;0,065011836;-0,722714673;-0,183222429;-1,351655064;1,039072162;-1,125411612;;-1,851601911;-0,344188661;0,641980039;;;;-0,082097641;-1,826657477;-1,223334026;0,015107985;-0,259489418;-0,089874052;;0,125155046;0,962067521
792;2021-03-18;0,071441905;-0,157825645;-0,063911598;;-3,916443873;7,654510135;;;-0,108672157;0,015609723;-0,704989271;-1,920462151;;-0,182303576;-1,239773261;1,082030023;0,103391294;-0,619860889;0,228105553;-0,424576255;;0,371294051;-0,588242347;;;-0,127893548;1,13824971;0,684544328;-2,541307633;;;0,17471887;2,141638968;0,811318791;-0,67689128;;0,267289545;-0,193180054;1,825241617;;0,197506573;;-1,026040291;-1,345048008;;-0,357900818;-1,684111036;-3,470911157;-2,20317368;;0,173484743;0,072206834;;3,734849834;-0,593866425;0,353597996;-6,379790614;-1,574811665;0,414748895;-0,858349857;-0,37614139;-0,724369831;0,589419542;2,521126054;-1,958335887;0,698393436;;0,041422784;-2,638011915;0,300081872;-0,918586029;-6,30465E-12;;0,782442415;;-0,07786462;;;-0,069099042;0,022941537;-1,67422295;-0,310113949;-2,617939652;0,056418726;;-0,621797974;8,286767025;0,636942064;;;;0,672178324;-0,924362246;1,504454844;-1,03031782;-0,249217188;-0,919407076;;0,200176792;-0,725043362
793;2021-03-19;3,899853131;-0,675338662;-0,22289983;;-0,136135481;-1,610138046;;;-0,640401558;0,234419896;-1,661797201;0,455264601;;-0,229564149;-0,290823264;0,477298423;1,255687464;-0,253539098;3,513460355;1,796111151;;1,278398292;-0,751697817;;;-1,17403962;0,580820051;0,136809501;1,221799874;;;-0,594348289;1,936325162;-0,941603223;-1,209600193;;-0,671972831;-1,188248728;-2,667081939;;-3,818575676;;-0,50115737;-0,13476952;;-0,892291583;-2,227738238;-1,060794323;1,867743099;;0,198284319;0,624556616;;-1,874214637;-0,550057025;-0,045621559;-3,880370897;-3,052278661;-1,729872206;-1,998483698;-1,458377893;-0,804670753;-1,543481235;-1,832684033;6,527146223;-1,27935757;;-0,692974278;0,168717509;0,714282971;-1,113167735;-6,66704E-12;;-4,601657462;;0,701095926;;;-0,068538846;-0,125363;0,219607676;0,530221077;1,652559974;-0,714819047;;0,711015491;0,082428698;-9,033112564;;;;-0,408148354;-0,197735438;0,556269767;-0,705669361;-0,291951432;-1,575022697;;-0,938830155;0,791475038
794;2021-03-20;-1,031963117;-1,127886125;0,127044634;;0,615072306;-2,848882362;;;0,004555186;-1,189953858;0,499833269;-1,215630987;;-6,823154771;-0,87047536;2,693737936;-0,300721897;0,790670029;1,27988865;-1,834286077;;0,649323835;-1,652417805;;;0,736064154;-0,406252584;-0,474282697;1,00789303;;;-0,543357095;-2,133922165;0,862930195;-1,026057778;;-6,536731693;1,363373152;-0,057087706;;-0,595466445;;-0,97597679;-1,967370918;;-0,711866326;0,076466282;-1,128692791;0,481342017;;-1,390065049;1,103468384;;-2,287169165;-0,649346307;-1,04575302;1,759797058;-1,045355059;-2,060752209;-2,017781195;-1,197350841;-2,175283214;-1,207769073;1,309345383;3,423030675;-0,588799344;;-0,00866734;-0,47964873;0,103416151;-0,859908733;-7,57081E-12;;-0,145501434;;0,42730588;;;-0,021208804;-0,048791602;-1,684537908;0,431069363;0,342821302;0,730938889;;-0,86871721;-2,444283597;5,09621162;;;;-0,500421898;-0,431936696;-0,767748146;-0,193564152;-0,143813645;-1,641644075;;-0,446807234;-1,08924746
795;2021-03-21;1,250051603;-0,606957595;0,0557432;;-2,108350706;-3,567506979;;;-0,644618827;0,464482783;0,043452767;-0,896863971;;1,704983084;-0,651887063;2,451321146;-0,087573733;-1,328503052;2,912856997;-1,235748158;;-0,0524252;-0,946443794;;;-1,637459508;-0,211127131;0,221558582;-0,257257;;;-1,02731172;-1,685213962;0,844124945;-1,081297226;;0,634186217;-3,636345176;-0,094290962;;0,431399714;;-1,12577317;-1,643997121;;-0,330053292;-1,263086685;1,673496987;0,950503902;;-0,700434751;3,13146898;;-1,725114913;0,306431262;-1,246327946;1,189543094;-1,593225584;-2,383843179;-2,354843901;-0,970038798;-1,402517157;-1,143358883;-0,811937773;3,292084878;0,601084031;;-0,371080976;1,842154434;-0,389798257;-1,011458981;-8,57475E-12;;-0,11560575;;-0,898269327;;;-0,165476569;-0,384330533;-2,05441866;-1,181822715;-0,174119504;-2,773341049;;-0,625634604;-2,357986289;8,386748955;;;;-0,493351829;-0,582202447;0,045386885;2,46246881;-0,537501502;2,113910112;;-0,442579133;-1,557106877
796;2021-03-22;0,820927251;-1,201365298;1,481022931;;-0,284251582;3,453954223;;;-2,040619348;-1,854120411;-0,434612038;-0,177310777;;-0,217398706;-0,258701252;-0,372871979;0,129594677;-0,205608337;3,321639034;-2,94543419;;0,219993074;-0,092811965;;;-0,349898755;-0,814844358;-0,384107035;0,053446727;;;-0,248871564;3,362824904;-2,789985378;-1,045456141;;-0,177479842;-0,541055788;0,666765569;;0,031907099;;0,597110586;-0,933390223;;-1,175115506;-3,982653963;-1,939954057;-1,462912036;;-0,693726129;2,118298363;;-1,589766846;1,046966888;-1,306189446;-4,247164218;-1,630490481;-1,125751455;-0,365505933;-0,944441656;-0,683864601;-1,741084817;-3,089831473;0,947880283;-0,769500035;;-0,237668419;-1,628367899;-0,577731065;8,637883388;-9,85476E-12;;-3,207217744;;-0,528959321;;;-0,31327314;-0,887718479;-2,806061387;-0,043879427;-3,188900576;-0,572946726;;1,330367021;-2,140948815;2,127506032;;;;-0,751597645;-0,580038716;-1,580393515;-2,350289472;-1,250381287;2,458526002;;-0,678978154;0,370113289
797;2021-03-23;-0,187202013;-1,205091326;1,015102367;;0,312240128;2,062419829;;;-2,732805422;-1,275465754;0,53212697;-0,901527618;;2,799573327;-0,461997484;2,3760875;-1,534153861;-1,710563117;-1,605058711;-2,119588106;;-0,629634819;-1,394272134;;;0,612893943;-1,139819923;-0,498420835;1,109727733;;;-0,874606396;-1,420657554;0,738129527;-0,823667502;;0,222875499;-0,930389088;0,784215635;;-0,075423436;;-0,158116392;-0,794767579;;-1,107951852;-1,662007033;-2,869358591;0,125414392;;-0,673206152;1,175061191;;-1,413937151;0,762857012;-0,238634333;-6,035597588;-1,904629096;-2,935768888;-0,782934367;-1,202233583;-0,049496106;-1,328588983;-2,56747534;0,68148763;0,337221303;;-0,503017139;-0,899500005;6,17705614;0,579011831;3,93193E-11;;-2,494698455;;-0,236142054;;;-0,222739839;-0,934147254;-1,82500365;0,023226815;-2,815778718;-0,907186544;;-0,348074616;-1,838840363;2,946452;;;;-1,740242518;-0,921850593;-1,733130556;-0,083262174;-1,42570227;0,565944051;;-0,750589896;-0,091515162
798;2021-03-24;-0,931069897;-1,493015168;0,439689627;;-4,482053762;5,052877947;;;-0,904505349;-0,723789998;-0,92674021;-1,45736419;;0,961596514;-1,253766333;0,143356273;-1,061556642;-1,30732599;-1,474589115;-2,005233816;;-3,386723435;-1,402599146;;;-0,596725797;-1,847463771;-0,649419527;1,406362329;;;-0,509992229;2,050299701;-1,878376897;-1,203294319;;0,247272817;0,867696563;-0,593978216;;-0,452559259;;-0,039758939;-1,673924392;;-1,315813862;-2,85968845;-4,552622482;0,183532099;;-0,502765588;1,633619418;;-1,509440063;0,291369596;-0,031225055;3,338766003;-2,629875705;-1,631255579;-1,55552411;-1,349804922;-0,383293651;-1,242785281;-2,715856066;1,522758061;-0,126764825;;-0,723792635;1,302801308;0,810577161;2,230376159;3,34528E-11;;0,109680882;;-0,334372726;;;-0,203576252;-1,29398999;-2,065387368;-2,00748229;-3,12050294;-1,683229132;;2,385759834;2,664130913;2,670068103;;;;-1,070963322;-0,459498608;-1,263143121;3,089606478;-2,305879873;-3,822140583;;-0,784881816;-2,297619139
799;2021-03-25;-1,344788689;-1,102581985;-0,522014375;;-4,888441534;0,201527982;;;-1,317210493;0,194306303;-1,087304939;-1,450964489;;-0,756673274;-2,081187033;-0,272868828;-2,460147528;-3,758868281;7,705772639;-2,278938474;;-3,194672431;-1,124298931;;;-1,478456065;-1,746032054;-0,489260071;5,8335181;;;-0,147819475;-0,795391144;2,723779202;-1,910149059;;-5,19071447;1,672089053;-0,570074788;;-2,662659731;;0,551071083;-2,32419706;;-1,780860094;-4,177685311;-2,560110312;-1,927648005;;-1,834402901;1,843303032;;2,567750014;2,516887241;-0,297211219;4,330964766;-3,061663044;-2,348529048;-2,323524539;-1,134239148;-1,738356128;-1,051188742;-2,565194358;1,431980692;-0,64688035;;-1,042976275;-0,866059718;1,267784141;1,282950698;2,2504E-11;;0,260626447;;-0,724058514;;;-0,198919531;-1,580920483;-1,289828811;-2,663060746;-2,504155744;-2,189299534;;1,962733037;-4,8713131;-10,26242103;;;;-2,138512315;-0,546039012;-0,983628016;1,281198367;-0,405607823;-3,553535152;;-1,103210856;-1,364340954
800;2021-03-26;0,055174492;-1,244644474;-0,439976401;;-4,883255071;-1,859944556;;;-2,214385211;-1,277702778;-0,781364101;-2,603564324;;-1,097456528;-1,990871665;1,501248313;-0,042359219;-3,839638546;-1,604294245;-3,381200866;;-2,778860534;-1,023787611;;;-1,405022438;-2,316283066;-0,978007068;2,660492953;;;-0,961605724;-3,09096132;-0,226299628;-1,686532109;;-4,935714848;-1,882407905;-0,107583712;;-2,917888899;;-2,274060224;-2,735845998;;-7,378625064;-3,700109121;-3,508845432;0,366499182;;-1,326992832;2,275671956;;-6,089580551;3,489607862;-0,426234667;5,720433006;-4,524640771;-2,972991432;-2,912625001;-1,35274537;0,413502287;-0,561783835;-3,064644783;1,005972534;0,070932404;;-1,032987127;-0,013708551;3,23970369;1,816471668;-3,01613E-10;;0,051652436;;-1,031099602;;;-0,361522005;-1,856761648;-1,34527252;-2,867932777;-1,199060931;-3,043018401;;-0,765746659;-1,69533612;7,280837613;;;;-1,487334934;-0,611858297;-1,371172963;-0,136492482;-0,193735305;-0,30523371;;-1,096512111;-0,668243829
801;2021-03-27;-0,652662948;-1,228031565;-0,339597265;;-2,65240765;-5,017781457;;;-2,914669198;-2,71930938;-1,131966802;-2,012056477;;-1,130974599;-2,361296114;-0,072138128;-0,383780141;-4,655245675;9,775875418;-4,671069095;;-3,038737671;-1,893202708;;;-2,493369216;-2,184212485;-0,164926498;-3,466048433;;;2,116707916;2,066475797;1,272260593;-2,095949499;;-3,880306582;-1,438465226;-0,08887023;;-0,527864253;;-1,350455452;-3,506408476;;-7,600024788;-1,673880259;-3,305309866;-0,391910179;;-1,365288664;-0,735623879;;-8,332478411;1,171739932;-0,409632467;0,075879818;-2,897218073;-3,066636655;-3,399995199;-1,806667194;-3,147332307;-0,737433331;-4,089320295;0,865410355;-0,459440109;;-0,983075282;0,860917003;4,460445519;0,195865122;8,62762E-12;;0,015881217;;-2,524394662;;;-0,301971093;-1,768702982;-2,01053415;-2,91880219;-0,687222545;-2,797252337;;-1,204794112;-6,388012115;7,054939397;;;;-1,650403965;-0,903278062;-1,457155884;-0,085015004;-0,743037197;-0,686433991;;-1,33582503;-1,162400722
802;2021-03-28;-0,61513626;-1,391462537;0,344729463;;-3,645244547;-2,805478274;;;-4,068504631;-1,674577285;-2,297199355;-2,410410465;;-1,750565729;-3,197943054;-1,164011223;-0,642104943;-4,463025947;-2,67969608;-5,851499217;;-2,890787525;-1,689172785;;;-4,951279978;-2,685126207;-0,610635233;3,380805625;;;1,157583224;1,658401443;1,636806736;-1,776418233;;0,236292309;-4,204903503;-0,053369358;;-1,042708308;;-2,110870988;-3,56364203;;-6,934941525;-1,592605535;-4,94503078;0,558606068;;-1,417260936;-1,853115364;;-8,313769941;1,131335334;-0,167004696;-3,359814236;-3,662096088;-3,075439865;-4,670288615;-1,601414082;-2,546812513;-0,829499097;-4,228957164;-0,280688973;-0,658459985;;-0,928114607;1,129201509;-2,703525205;2,843544639;-2,89305E-10;;-0,192299267;;-2,475656848;;;-0,256787538;-2,280376812;-2,706326225;-1,411006756;-3,196687397;-4,186341686;;-1,383244707;-8,030228575;9,700059799;;;;-3,216673648;-0,775164391;-2,125732483;-0,055643747;-0,69213177;-0,346869616;;-1,251274094;-1,906768281
803;2021-03-29;-0,982157024;-1,305067938;0,266357314;;-2,930674364;-13,80729949;;;-2,97525108;-1,913186677;-0,834207158;-3,110348568;;-2,074124193;-1,837239087;-2,888801932;-0,677469513;-5,454733896;1,401446478;-9,764047576;;-3,309857651;-1,948139439;;;-4,991240377;-2,460886423;0,121583851;1,203914513;;;1,5184522;0,941734642;1,578243518;-2,550507169;;0,138481603;-6,709490329;-2,069558775;;-1,364682436;;-2,888469853;-2,609545631;;-8,325616584;-2,00846841;-2,893773297;-0,201167125;;-1,310123855;-3,933113686;;-6,807366395;0,174069193;-0,541330474;-2,566610475;-3,412891314;-3,327832807;-3,601488907;-2,401638653;-2,302721755;-2,264209835;-3,142427694;-0,216960859;-0,534186067;;-1,174950161;1,237819786;-2,14446292;3,891893876;-2,66817E-10;;-3,075032621;;-1,867598497;;;-0,192027716;-3,189218924;-3,228665818;-1,463707952;-2,090401087;-3,66815819;;1,010657336;-4,442956218;8,181872539;;;;2,597531498;14,41301615;-2,091625122;-0,02781126;-3,520621556;-2,238039495;;-1,765610974;-1,257959529
804;2021-03-30;-0,413511685;-1,458186;-0,246809428;;-4,84615577;-13,53789319;;;-3,442689084;-1,408506675;-0,4752494;-3,438402673;;-2,661309601;-3,45535655;-3,58850024;0,797622841;-4,966411129;0,485533815;-8,411560471;;-3,757900487;-1,834933368;;;-5,121930582;-3,148059231;-0,000375816;0,75970557;;;0,672247857;1,539891388;1,817877113;-2,902599555;;-0,651057703;-1,717995391;-2,439089447;;-2,786008167;;-3,742035995;-3,373024934;;-10,47312529;-1,057548873;-4,690403506;0,56553787;;-0,615831805;-3,133959668;;-5,604683616;-2,151259944;-0,360191945;-3,084457735;-6,913176984;-3,496328716;-3,909679121;-2,592147039;-0,849164943;-2,017232917;-3,597162417;-0,292588559;0,200636781;;-1,378755153;-2,281534878;-9,086955417;1,15782498;-1,73839E-10;;-2,590568089;;-2,613630307;;;-0,213444983;-3,486881896;-3,089544417;-4,125289322;-5,734585077;-3,47221417;;-0,518619231;-0,143755126;13,02018736;;;;2,352718292;7,750631915;-1,797521151;0,566784917;-0,788460077;-4,386953945;;-2,133283199;-1,250516666
805;2021-03-31;0,08022217;-1,591980442;0,031527587;;-5,384283015;-15,01512947;;;-3,520453529;-2,624898772;-2,219237939;-3,269411033;;-3,003668394;-2,906851507;-1,632528857;0,24010282;-5,424794179;-0,780960764;-6,694833065;;-4,352729759;-1,90759379;;;-4,488646254;-3,48748055;-0,20575659;-2,239025745;;;1,330331435;3,20466538;-2,147710609;-2,615680623;;-0,144312499;-1,751443469;-2,553128959;;-1,618140082;;-2,896078626;-3,561928734;;-5,983369219;-1,465987251;-5,068838171;0,263142039;;-2,200353747;-0,332880766;;0,511375341;-0,956052261;-0,25458649;-3,441156463;-4,801899868;-4,451778;-2,654339356;-2,785255246;-0,761436844;-1,330091913;-4,732153982;-0,422123258;0,171910861;;-1,326738648;-3,151555447;-2,464520315;0,802218267;-1,52018E-10;;-2,938702503;;-2,897955439;;;-0,202120297;-3,490656404;-2,993151727;-2,137222177;-2,166001656;-3,047684107;;0,124181647;-7,327912967;12,1927999;;;;0,40451457;5,394171093;-1,705520735;-4,154264476;-1,502999917;-5,412859322;;-1,780528531;-2,017830912
806;2021-04-01;-0,318836487;-1,637799795;-0,261072932;;-8,036334727;-13,0291005;;;-3,663714822;-1,433455921;-2,105557992;-3,959301496;;4,641637584;-4,040030679;-1,954567953;-0,205211094;-5,645244711;4,449281716;-10,89205291;;-4,563720763;-2,389577537;;;-5,148745164;-4,106137749;-0,327429072;0,206054076;;;1,305000002;2,038917585;1,73979881;-2,314121929;;0,055241855;-1,726506927;-0,390733303;;-1,711696628;;-2,713427866;-4,41826234;;-9,236155782;-2,111813585;-1,47567038;-0,008699734;;-2,443847426;-1,476034092;;0,108204608;-1,018820694;-0,267637741;0,874400634;-4,621742035;-3,732373794;-3,447433806;-2,592776453;-0,170781956;-2,097321248;-5,021568139;-0,832438077;-0,109914312;;-1,371963264;-2,548218749;-2,752016304;1,984344643;-1,44433E-10;;-4,86184553;;-2,908476332;;;-0,061935209;-5,212193878;-3,322279779;-2,07301435;-2,76245612;-3,547728617;;0,373140276;-10,17650173;11,63089278;;;;-0,132546022;-4,786455192;-2,041083553;-2,368493318;-1,507630414;-2,791271615;;-1,690685947;-2,541714165
807;2021-04-02;-2,519151939;-1,271332099;-2,118575652;;-12,16026522;-1,658564003;;;-6,097627916;-2,50375238;-1,694167277;-4,388295893;;3,720729414;-4,014213139;-3,368295557;-0,122958082;-6,484596151;6,687463436;-10,3908607;;-4,472514813;-2,143019501;;;-6,705420351;-4,104979323;-0,34221996;0,025783426;;;1,050988831;0,709160894;2,090201869;-2,577788465;;-0,270526448;-0,764266101;-4,028425127;;-2,831435191;;-2,852709421;-4,466374376;;-10,36616255;-3,582330352;-1,611034554;-0,41130443;;-1,901953044;-1,467493879;;-1,956863361;-0,413955971;-0,000991247;0,741747116;-5,90889251;-4,384537606;-3,798593284;-3,757411702;-0,337073064;-1,761523933;-3,930853712;-0,79200521;-0,080303862;;-1,151995247;-1,769252332;-3,756048843;-0,522533313;-1,4347E-10;;-4,986421567;;-2,375967442;;;-0,040803174;-4,504982701;-3,43026565;-4,721318269;-3,272195879;-4,700081208;;0,622281207;0,40855935;3,332555507;;;;-0,610628093;-4,28602291;-2,615498939;2,596168208;-1,206900142;-1,852508574;;-2,155797632;-2,698472495
808;2021-04-03;-2,377381751;-1,480414185;0,275617828;;-8,29401057;-5,308592992;;;-6,522364809;-1,568408814;-1,914043216;-4,613993666;;4,020001159;-3,529929981;-3,056988367;-0,519278921;-6,977836586;-3,701252202;-11,01679708;;-4,17162595;-2,686619886;;;-6,972337184;-5,136768515;-0,45766388;1,463998242;;;0,587846983;-1,83551107;0,61028168;-2,727307926;;-3,85095171;-1,766314069;-3,332768092;;-2,38312062;;-2,917558997;-6,061585837;;-11,05116716;-4,158800629;-1,827482818;0,044473786;;-1,757809964;0,435076287;;-2,00585641;-0,206741067;-0,046792063;-3,5349153;-5,506306713;-4,079568928;-4,27329032;-3,89884228;-2,266895069;-1,854140658;-4,419271877;0,408181883;0,001064202;;-1,149946553;1,285883643;-2,771579862;0,81459861;-1,67831E-10;;-3,943466833;;-2,7904176;;;-0,085849386;-4,724649368;-3,857968276;-4,022572133;-3,505990952;-4,114038243;;0,755257367;-0,317587669;4,014592078;;;;2,981120502;-5,485582926;-2,569898947;2,917970603;-3,052065613;-1,791584645;;-2,546444282;-1,938305175
809;2021-04-04;-2,060236502;-1,935872919;0,082087561;;-9,551605647;-5,852077445;;;-5,982598655;-1,726258309;-2,092224552;-4,840011136;;4,51719884;-3,159287771;-3,743311245;-0,732086661;-6,874944265;-2,523749447;-12,50062247;;-4,696679664;-2,444546409;;;-7,618118098;-5,279481109;-0,618172168;1,276128776;;;0,681724442;-1,246118316;0,455345502;-2,452539771;;-1,058308352;-0,516025958;-4,55759513;;-2,396816603;;-3,162197437;-5,68161114;;-9,584876214;-3,873304551;-2,090532252;-0,241488152;;-2,09151357;1,535402462;;-0,609333448;-1,475566984;-0,164774025;2,352162107;-5,206372946;-4,04552543;-5,167619596;-3,156736556;-1,874878274;-1,944150762;-5,348404352;0,4986318;0,182623226;;-0,948568707;-1,84656445;-1,292795129;-0,3075087;-1,5574E-10;;-4,633172906;;-3,133954652;;;-0,103892132;-5,408086708;-3,863440728;-4,97971249;-4,548220531;-4,344388836;;0,283104988;-1,151111224;4,587934085;;;;0,45592156;1,45785686;-2,791332709;0,79837635;-2,404786151;-2,249688867;;-2,728878175;-2,278405645
810;2021-04-05;-1,851606537;-1,724308796;0,099171517;;-8,50171954;-7,19777779;;;-7,137568984;-1,929261001;-1,733519913;-5,38572431;;-6,484925569;-3,315114104;-4,91818874;-0,539792251;-8,707918365;3,909156634;-11,94223372;;-5,03010441;-3,138971618;;;-9,240749755;-5,535312051;-0,730183482;1,78189069;;;1,18724293;-1,047742889;1,297629322;-2,614739623;;-0,955993943;-1,35701685;-4,840213429;;-2,668010271;;-3,45401584;-5,547288978;;-11,10622662;-2,860935982;-1,804158469;-0,174069455;;-2,167674865;1,930724757;;-1,014549229;-1,229457125;-0,950822544;0,088929641;-4,496628985;-4,5189441;-6,956018638;-3,556987255;-1,930999983;-1,780950533;-5,142588327;0,392923761;-0,055938783;;-0,955512337;-2,035265247;-0,867253718;0,843332923;-6,92922E-11;;-5,392392878;;-2,504734281;;;-0,077024809;-6,090542161;-3,666555712;-6,710828602;-4,521564479;-4,775215575;;0,325091115;-3,730059049;2,456795479;;;;-1,604704696;-5,868129453;-3,395553209;0,480832572;-1,914470383;-2,997020705;;-2,83661848;-2,282917289
811;2021-04-06;-2,20416099;-2,186577117;-0,356585914;;-10,30809375;-3,349703718;;;-6,253451922;-1,933798669;-1,882984252;-6,162718405;;-8,102177741;-3,204607042;-4,558497039;-0,15827877;-7,83846625;3,337767777;-10,55215844;;-4,976433671;-3,111696405;;;-10,25759307;-4,832601609;-0,804424567;1,006374323;;;1,556728141;3,141391113;1,568499247;-2,426784959;;-0,554962006;-3,774397138;-3,409093483;;-2,674948457;;-3,438597903;-6,291092909;;-11,20122558;-3,012014209;-1,923374131;-0,198266752;;-2,492302133;1,985326349;;-0,782010264;0,711268027;-0,914293118;-1,390088697;-4,775893476;-4,531287241;-5,238984484;-2,592221423;-1,711004306;-2,159304591;-4,938334106;0,363025333;-0,072675806;;-1,481940856;-2,400737164;-1,193721608;0,90271452;1,87686E-10;;-6,52533031;;-2,766286331;;;-0,306751403;-6,188218065;-3,942701383;-6,700221087;-5,920454318;-6,055634609;;0,518257578;-3,544473833;2,771591575;;;;-0,170692143;-5,186030289;-2,911267642;-0,835338031;-2,495699879;-3,162330614;;-3,408337133;-2,999038276
812;2021-04-07;-2,60401616;-1,976212008;0,195238764;;-11,01807208;-3,370218807;;;-5,907780373;-2,365586913;-2,396632085;-6,884639478;;-7,289436401;-3,617955115;-12,86317766;-0,021063544;-7,617073346;4,335939854;-12,5219718;;-5,321584851;-3,346621819;;;-10,83804827;-5,968647989;-0,867770894;1,891851932;;;1,999534071;3,801461305;1,354057008;-2,573030402;;-0,869277549;-3,991078157;-4,51508046;;-3,167915303;;-3,679158013;-5,911880419;;-11,34446869;-3,842974733;-1,718479762;-0,391016399;;-2,507653851;-0,137298073;;-5,135108676;-1,904044974;-1,219687904;-0,995478046;-5,326545956;-4,404968411;-6,646345656;-4,013610668;-2,495430042;-2,203042887;-5,270427844;0,206557748;-0,037408404;;-1,246842161;-3,039331259;-0,29939653;0,355630416;1,49509E-10;;-5,81227104;;-3,166946185;;;-0,29576175;-6,635622431;-3,949981611;-6,394169329;-5,793348113;-6,751686789;;0,572475457;-5,78740054;12,31180139;;;;-3,437963324;-6,471642435;-2,854448037;-2,696810569;-0,711876055;-3,51171764;;-3,228082719;-3,032083547
813;2021-04-08;-2,394526845;-2,081271062;-0,132974433;;-14,56408008;-9,674729597;;;-7,314722997;-2,394561028;-2,48891077;-9,194250436;;-5,306901443;-4,268749416;-9,289905461;0,042713492;-8,431170143;3,753612603;-12,95010398;;-4,971082807;-3,555461052;;;-11,62943315;-5,320826314;-0,791441843;3,834596569;;;1,441632032;4,521126065;2,129144799;-2,839699066;;-0,83832056;-3,033752071;-4,39999228;;-3,191159622;;-4,204415522;-6,617014801;;-11,33540667;-4,393665703;-1,99891413;-0,687871789;;-2,858177265;0,473551579;;-4,546646957;-0,639476129;-1,229953347;-1,604326395;-6,393110802;-4,762841428;-8,157041235;-2,954490872;-2,843114955;-2,412503843;-5,445330743;0,112611317;-0,060786464;;-1,366633148;-2,735084362;0,796387285;1,168729615;9,02336E-11;;-6,222232235;;-3,566370242;;;-0,408585171;-7,336344096;-4,631611749;-5,670579552;-6,833750157;-5,661964117;;0,442112761;-6,27553635;-0,651932461;;;;-1,676042786;-6,566806294;-3,147561335;-0,40830943;-0,363012869;-3,54641387;;-3,16956459;-3,872360435
814;2021-04-09;-2,652026739;-2,300692165;-0,348169065;;-14,44736392;-11,15774353;;;-8,216657017;-2,639737632;-3,185741962;-9,047122386;;-5,405810743;-3,999760174;-10,19399453;0,360997432;-9,339020338;2,688910648;-13,28661081;;-5,083901731;-3,97562183;;;-5,108666236;-6,351139768;-0,839500948;3,964880289;;;1,417531721;3,505171555;0,306828332;-2,643285523;;0,434160301;-5,274241058;-4,644921947;;-3,487805841;;-4,803038487;-6,560064937;;-13,84205608;-3,75521816;-2,457287241;-0,806419757;;-2,922567537;1,088580558;;-4,432777242;-1,020135583;-1,373753319;-2,02049238;-6,470555458;-5,040027217;-8,748902059;-3,175371558;-2,678527151;-2,179371599;-5,815820171;-0,02647201;-0,060132137;;-1,432595208;-2,815832355;0,236610299;-0,851465302;1,30094E-10;;-5,980812519;;-2,950064148;;;-0,275561283;-8,369207112;-4,351627569;-5,414995218;-6,923533668;-6,166745829;;0,716681647;-2,169285032;6,633793417;;;;0,073101366;-6,786032623;-3,095116024;-0,416793859;-1,100849209;-3,418364556;;-3,400061696;-3,257319343
